,Season,Game,Date,Team,Loc,Opp,Result,Pass_cmp,Pass_att,Pass_pct,Pass_yds,Pass_TD,Rush_att,Rush_yds,Rush_avg,Rush_TD,TO_plays,TO_yds,TO_avg,FD_pass,FD_rush,FD_pen,FD_tot,Pen_num,Pen_yds,Turn_fum,Turn_int,Turn_tot
246,2018,1,2018-09-01,Charlotte,,Fordham,W (34-10),13,20,65.0,267,1,47,221,4.7,2,67,488,7.3,8,11,1,20,4,45,1,0,1
247,2018,2,2018-09-08,Charlotte,,Appalachian State,L (9-45),12,25,48.0,108,0,43,95,2.2,0,68,203,3.0,4,8,3,15,9,80,1,1,2
248,2018,3,2018-09-13,Charlotte,,Old Dominion,W (28-25),23,34,67.6,202,2,46,171,3.7,1,80,373,4.7,11,14,2,27,3,22,1,0,1
249,2018,4,2018-09-22,Charlotte,@,Massachusetts,L (31-49),23,36,63.9,283,3,41,81,2.0,1,77,364,4.7,12,7,3,22,4,32,1,0,1
250,2018,5,2018-09-29,Charlotte,@,Alabama-Birmingham,L (7-28),17,25,68.0,194,0,34,69,2.0,1,59,263,4.5,9,4,3,16,7,76,1,1,2
251,2018,6,2018-10-13,Charlotte,,Western Kentucky,W (40-14),17,26,65.4,237,1,50,211,4.2,4,76,448,5.9,12,13,3,28,4,30,1,0,1
252,2018,7,2018-10-20,Charlotte,@,Middle Tennessee State,L (13-21),20,40,50.0,209,1,39,150,3.8,1,79,359,4.5,8,10,1,19,5,40,0,2,2
253,2018,8,2018-10-27,Charlotte,,Southern Mississippi,W (20-17),8,14,57.1,78,0,41,146,3.6,1,55,224,4.1,5,7,1,13,5,50,0,1,1
254,2018,9,2018-11-03,Charlotte,@,Tennessee,L (3-14),13,25,52.0,152,0,37,92,2.5,0,62,244,3.9,7,4,2,13,8,55,0,1,1
255,2018,10,2018-11-10,Charlotte,@,Marshall,L (13-30),10,20,50.0,72,0,41,113,2.8,1,61,185,3.0,3,10,0,13,3,15,0,0,0
256,2018,11,2018-11-17,Charlotte,,Florida International,L (35-42),16,22,72.7,253,1,57,281,4.9,4,79,534,6.8,9,16,3,28,7,65,1,1,2
257,2018,12,2018-11-24,Charlotte,@,Florida Atlantic,W (27-24),10,16,62.5,91,1,49,290,5.9,2,65,381,5.9,7,13,0,20,5,55,0,1,1
258,2018,,12 Games,Charlotte,,,,182,303,60.1,2146,10,525,1920,3.7,18,828,4066,4.9,95,117,22,234,64,565,7,8,15
259,2018,1,2018-11-17,Chattanooga,@,South Carolina,L (9-49),18,37,48.6,256,1,24,78,3.3,0,61,334,5.5,9,4,4,17,6,49,1,1,2
260,2018,1,2018-09-01,Cincinnati,@,UCLA,W (26-17),14,26,53.8,110,0,51,194,3.8,3,77,304,3.9,7,11,0,18,7,45,1,0,1
261,2018,2,2018-09-08,Cincinnati,@,Miami (OH),W (21-0),6,11,54.5,45,1,51,188,3.7,2,62,233,3.8,3,9,1,13,8,86,0,0,0
262,2018,3,2018-09-15,Cincinnati,,Alabama A&M,W (63-7),21,26,80.8,332,3,55,409,7.4,5,81,741,9.1,12,26,0,38,7,75,0,1,1
263,2018,4,2018-09-22,Cincinnati,,Ohio,W (34-30),19,31,61.3,274,2,34,150,4.4,3,65,424,6.5,12,10,2,24,14,150,0,1,1
264,2018,5,2018-09-29,Cincinnati,@,Connecticut,W (49-7),23,29,79.3,339,2,53,320,6.0,5,82,659,8.0,18,13,0,31,11,113,1,0,1
265,2018,6,2018-10-06,Cincinnati,,Tulane,W (37-21),15,25,60.0,174,2,48,272,5.7,3,73,446,6.1,8,10,4,22,7,65,2,1,3
266,2018,7,2018-10-20,Cincinnati,@,Temple,L (17-24),14,34,41.2,111,0,47,200,4.3,2,81,311,3.8,8,11,1,20,7,65,2,1,3
267,2018,8,2018-10-27,Cincinnati,@,Southern Methodist,W (26-20),33,50,66.0,352,2,39,125,3.2,0,89,477,5.4,15,9,1,25,6,51,1,2,3
268,2018,9,2018-11-03,Cincinnati,,Navy,W (42-0),14,20,70.0,189,2,41,262,6.4,4,61,451,7.4,8,14,0,22,4,30,0,0,0
269,2018,10,2018-11-10,Cincinnati,,South Florida,W (35-23),17,24,70.8,194,2,52,238,4.6,3,76,432,5.7,8,14,2,24,5,22,2,0,2
270,2018,11,2018-11-17,Cincinnati,@,Central Florida,L (13-38),11,26,42.3,127,0,55,252,4.6,1,81,379,4.7,6,13,1,20,9,70,3,0,3
271,2018,12,2018-11-23,Cincinnati,,East Carolina,W (56-6),25,40,62.5,394,5,38,247,6.5,2,78,641,8.2,16,8,1,25,9,90,1,0,1
272,2018,,12 Games,Cincinnati,,,,212,342,62.0,2641,21,564,2857,5.1,33,906,5498,6.1,121,148,13,282,94,862,13,6,19
273,2018,1,2018-11-17,Citadel,@,Alabama,L (17-50),0,2,0.0,0,0,60,275,4.6,2,62,275,4.4,0,11,2,13,6,50,1,0,1
274,2018,1,2018-09-01,Clemson,,Furman,W (48-7),22,35,62.9,277,4,34,266,7.8,2,69,543,7.9,15,8,0,23,0,0,0,0,0
275,2018,2,2018-09-08,Clemson,@,Texas A&M,W (28-26),17,27,63.0,298,2,32,115,3.6,2,59,413,7.0,7,6,1,14,4,49,0,0,0
276,2018,3,2018-09-15,Clemson,,Georgia Southern,W (38-7),21,31,67.7,286,1,46,309,6.7,4,77,595,7.7,14,13,0,27,7,65,1,2,3
277,2018,4,2018-09-22,Clemson,@,Georgia Tech,W (49-21),19,30,63.3,232,4,36,248,6.9,2,66,480,7.3,10,14,1,25,6,68,0,2,2
278,2018,5,2018-09-29,Clemson,,Syracuse,W (27-23),17,29,58.6,176,0,53,293,5.5,3,82,469,5.7,8,19,1,28,3,16,2,1,3
279,2018,6,2018-10-06,Clemson,@,Wake Forest,W (63-3),25,30,83.3,227,3,40,471,11.8,6,70,698,10.0,8,12,2,22,3,28,1,0,1
280,2018,7,2018-10-20,Clemson,,North Carolina State,W (41-7),32,48,66.7,380,1,32,91,2.8,4,80,471,5.9,19,4,1,24,8,67,1,0,1
281,2018,8,2018-10-27,Clemson,@,Florida State,W (59-10),24,44,54.5,404,5,33,120,3.6,3,77,524,6.8,16,6,3,25,5,50,0,1,1
282,2018,9,2018-11-03,Clemson,,Louisville,W (77-16),14,20,70.0,169,5,37,492,13.3,5,57,661,11.6,8,17,2,28,3,15,1,1,2
283,2018,10,2018-11-10,Clemson,@,Boston College,W (27-7),29,41,70.7,295,1,30,129,4.3,1,71,424,6.0,13,5,1,19,2,15,1,1,2
284,2018,11,2018-11-17,Clemson,,Duke,W (35-6),21,39,53.8,251,2,36,208,5.8,3,75,459,6.1,12,12,1,25,7,54,0,0,0
285,2018,12,2018-11-24,Clemson,,South Carolina,W (56-35),27,37,73.0,393,1,55,351,6.4,7,92,744,8.1,19,17,2,38,8,79,1,0,1
286,2018,,12 Games,Clemson,,,,268,411,65.2,3388,29,464,3093,6.7,42,875,6481,7.4,149,133,15,298,56,506,8,8,16
287,2018,1,2018-09-01,Coastal Carolina,@,South Carolina,L (15-49),13,18,72.2,112,1,38,131,3.4,0,56,243,4.3,5,10,5,20,4,36,1,0,1
288,2018,2,2018-09-08,Coastal Carolina,,Alabama-Birmingham,W (47-24),11,18,61.1,167,2,43,296,6.9,5,61,463,7.6,7,13,5,25,5,55,0,0,0
289,2018,3,2018-09-12,Coastal Carolina,@,Campbell,W (58-21),13,17,76.5,241,4,44,333,7.6,4,61,574,9.4,9,18,5,32,2,20,0,1,1
290,2018,4,2018-09-22,Coastal Carolina,@,Louisiana,W (30-28),12,17,70.6,186,2,56,311,5.6,2,73,497,6.8,9,14,2,25,7,70,1,0,1
291,2018,5,2018-09-29,Coastal Carolina,@,Troy,L (21-45),18,22,81.8,172,1,54,145,2.7,2,76,317,4.2,9,11,1,21,4,43,1,1,2
292,2018,6,2018-10-13,Coastal Carolina,,Louisiana-Monroe,L (20-45),12,23,52.2,167,0,52,272,5.2,2,75,439,5.9,6,13,1,20,8,71,2,1,3
293,2018,7,2018-10-20,Coastal Carolina,@,Massachusetts,W (24-13),9,18,50.0,219,2,52,279,5.4,1,70,498,7.1,7,14,1,22,3,20,1,1,2
294,2018,8,2018-10-27,Coastal Carolina,@,Georgia State,W (37-34),13,18,72.2,225,1,48,251,5.2,3,66,476,7.2,10,9,2,21,2,25,1,0,1
295,2018,9,2018-11-03,Coastal Carolina,,Appalachian State,L (7-23),14,26,53.8,106,0,26,72,2.8,0,52,178,3.4,6,5,0,11,4,27,0,1,1
296,2018,10,2018-11-10,Coastal Carolina,,Arkansas State,L (16-44),16,31,51.6,165,2,37,128,3.5,0,68,293,4.3,9,8,1,18,9,86,1,1,2
297,2018,11,2018-11-17,Coastal Carolina,,Georgia Southern,L (17-41),12,24,50.0,115,2,34,74,2.2,0,58,189,3.3,7,4,0,11,0,0,1,0,1
298,2018,12,2018-11-23,Coastal Carolina,@,South Alabama,L (28-31),21,33,63.6,293,2,30,92,3.1,2,63,385,6.1,12,8,2,22,4,40,2,1,3
299,2018,,12 Games,Coastal Carolina,,,,164,265,61.9,2168,19,514,2384,4.6,21,779,4552,5.8,96,127,25,248,52,493,11,7,18
300,2018,1,2018-11-17,Colgate,@,Army,L (14-28),11,16,68.8,63,0,28,188,6.7,1,44,251,5.7,3,9,1,13,7,55,1,0,1
301,2018,1,2018-08-31,Colorado,N,Colorado State,W (45-13),22,25,88.0,338,4,40,258,6.5,2,65,596,9.2,11,12,0,23,6,44,1,1,2
302,2018,2,2018-09-08,Colorado,@,Nebraska,W (33-28),33,50,66.0,351,3,35,44,1.3,1,85,395,4.6,16,7,3,26,8,46,0,0,0
303,2018,3,2018-09-15,Colorado,,New Hampshire,W (45-14),17,24,70.8,180,1,51,311,6.1,4,75,491,6.5,9,12,0,21,6,60,0,2,2
304,2018,4,2018-09-28,Colorado,,UCLA,W (38-16),23,27,85.2,268,1,48,209,4.4,4,75,477,6.4,12,11,3,26,6,60,0,0,0
305,2018,5,2018-10-06,Colorado,,Arizona State,W (28-21),24,33,72.7,328,2,45,166,3.7,2,78,494,6.3,12,12,1,25,6,60,0,0,0
306,2018,6,2018-10-13,Colorado,@,Southern California,L (20-31),26,47,55.3,170,0,37,95,2.6,3,84,265,3.2,7,6,4,17,8,81,0,1,1
307,2018,7,2018-10-20,Colorado,@,Washington,L (13-27),17,28,60.7,144,1,35,119,3.4,0,63,263,4.2,8,6,1,15,4,48,0,1,1
308,2018,8,2018-10-27,Colorado,,Oregon State,L (34-41),24,39,61.5,319,2,36,217,6.0,1,75,536,7.1,13,8,2,23,7,70,0,0,0
309,2018,9,2018-11-02,Colorado,@,Arizona,L (34-42),27,43,62.8,343,3,32,40,1.3,1,75,383,5.1,18,3,6,27,5,52,1,1,2
310,2018,10,2018-11-10,Colorado,,Washington State,L (7-31),21,38,55.3,222,0,16,75,4.7,1,54,297,5.5,10,2,0,12,4,51,2,1,3
311,2018,11,2018-11-17,Colorado,,Utah,L (7-30),21,33,63.6,162,0,34,34,1.0,1,67,196,2.9,8,3,3,14,4,38,1,2,3
312,2018,12,2018-11-24,Colorado,@,California,L (21-33),16,33,48.5,170,2,41,154,3.8,1,74,324,4.4,9,9,1,19,7,54,2,3,5
313,2018,,12 Games,Colorado,,,,271,420,64.5,2995,19,450,1722,3.8,21,870,4717,5.4,133,91,24,248,71,664,7,12,19
314,2018,1,2018-08-25,Colorado State,,Hawaii,L (34-43),34,50,68.0,537,5,25,116,4.6,0,75,653,8.7,22,5,2,29,12,120,0,1,1
315,2018,2,2018-08-31,Colorado State,N,Colorado,L (13-45),19,37,51.4,181,1,39,103,2.6,0,76,284,3.7,10,8,2,20,5,35,0,1,1
316,2018,3,2018-09-08,Colorado State,,Arkansas,W (34-27),32,50,64.0,389,2,23,40,1.7,1,73,429,5.9,14,5,2,21,6,54,1,1,2
317,2018,4,2018-09-15,Colorado State,@,Florida,L (10-48),23,41,56.1,240,1,41,73,1.8,0,82,313,3.8,11,8,3,22,6,33,3,0,3
318,2018,5,2018-09-22,Colorado State,,Illinois State,L (19-35),24,44,54.5,257,3,31,134,4.3,0,75,391,5.2,12,10,3,25,9,79,0,2,2
319,2018,6,2018-10-06,Colorado State,@,San Jose State,W (42-30),15,29,51.7,172,4,45,219,4.9,1,74,391,5.3,8,11,2,21,8,61,0,2,2
320,2018,7,2018-10-13,Colorado State,,New Mexico,W (20-18),24,42,57.1,311,1,41,112,2.7,1,83,423,5.1,12,10,2,24,10,65,0,0,0
321,2018,8,2018-10-19,Colorado State,@,Boise State,L (28-56),31,44,70.5,373,3,25,116,4.6,1,69,489,7.1,16,9,2,27,7,60,1,2,3
322,2018,9,2018-10-26,Colorado State,,Wyoming,L (21-34),34,54,63.0,333,0,20,20,1.0,3,74,353,4.8,19,3,1,23,3,26,1,2,3
323,2018,10,2018-11-10,Colorado State,@,Nevada,L (10-49),23,40,57.5,186,1,33,74,2.2,0,73,260,3.6,9,3,1,13,9,73,0,1,1
324,2018,11,2018-11-17,Colorado State,,Utah State,L (24-29),25,38,65.8,307,2,44,199,4.5,1,82,506,6.2,17,8,4,29,11,108,0,2,2
325,2018,12,2018-11-22,Colorado State,@,Air Force,L (19-27),19,32,59.4,373,3,24,64,2.7,0,56,437,7.8,15,4,1,20,8,75,0,2,2
326,2018,,12 Games,Colorado State,,,,303,501,60.5,3659,26,391,1270,3.2,8,892,4929,5.5,165,84,25,274,94,789,6,16,22
327,2018,1,2018-08-30,Connecticut,,Central Florida,L (17-56),27,41,65.9,266,1,46,220,4.8,1,87,486,5.6,9,16,2,27,7,93,2,1,3
328,2018,2,2018-09-08,Connecticut,@,Boise State,L (7-62),11,21,52.4,71,1,25,122,4.9,0,46,193,4.2,3,6,0,9,7,44,0,1,1
329,2018,3,2018-09-15,Connecticut,,Rhode Island,W (56-49),20,27,74.1,308,4,54,265,4.9,4,81,573,7.1,16,11,5,32,4,35,2,1,3
330,2018,4,2018-09-22,Connecticut,@,Syracuse,L (21-51),19,29,65.5,217,2,39,178,4.6,1,68,395,5.8,7,7,2,16,5,42,2,1,3
331,2018,5,2018-09-29,Connecticut,,Cincinnati,L (7-49),14,35,40.0,181,1,29,77,2.7,0,64,258,4.0,7,5,7,19,2,15,0,1,1
332,2018,6,2018-10-06,Connecticut,@,Memphis,L (14-55),24,43,55.8,215,1,30,112,3.7,1,73,327,4.5,14,4,1,19,3,25,1,3,4
333,2018,7,2018-10-20,Connecticut,@,South Florida,L (30-38),10,21,47.6,133,0,51,322,6.3,4,72,455,6.3,5,17,2,24,4,25,0,1,1
334,2018,8,2018-10-27,Connecticut,,Massachusetts,L (17-22),4,6,66.7,15,0,44,250,5.7,2,50,265,5.3,0,11,0,11,2,25,0,1,1
335,2018,9,2018-11-03,Connecticut,@,Tulsa,L (19-49),14,28,50.0,232,2,50,255,5.1,0,78,487,6.2,8,13,2,23,5,45,2,1,3
336,2018,10,2018-11-10,Connecticut,,Southern Methodist,L (50-62),25,40,62.5,215,4,49,365,7.4,3,89,580,6.5,12,17,5,34,9,77,0,1,1
337,2018,11,2018-11-17,Connecticut,@,East Carolina,L (21-55),17,33,51.5,183,3,29,91,3.1,0,62,274,4.4,11,4,1,16,5,30,1,2,3
338,2018,12,2018-11-24,Connecticut,,Temple,L (7-57),14,26,53.8,100,1,53,138,2.6,0,79,238,3.0,6,12,2,20,1,15,1,3,4
339,2018,,12 Games,Connecticut,,,,199,350,56.9,2136,20,499,2395,4.8,16,849,4531,5.3,98,123,29,250,54,471,11,17,28
340,2018,1,2018-08-31,Duke,,Army,W (34-14),13,17,76.5,197,1,35,184,5.3,3,52,381,7.3,8,9,2,19,4,30,1,0,1
341,2018,2,2018-09-08,Duke,@,Northwestern,W (21-7),18,24,75.0,204,3,39,97,2.5,0,63,301,4.8,8,6,1,15,4,42,0,0,0
342,2018,3,2018-09-15,Duke,@,Baylor,W (40-27),12,30,40.0,174,3,44,225,5.1,1,74,399,5.4,7,12,1,20,0,0,0,0,0
343,2018,4,2018-09-22,Duke,,North Carolina Central,W (55-13),20,39,51.3,256,4,59,372,6.3,4,98,628,6.4,11,19,2,32,8,75,1,0,1
344,2018,5,2018-09-29,Duke,,Virginia Tech,L (14-31),25,39,64.1,256,1,36,71,2.0,1,75,327,4.4,12,6,0,18,3,15,0,1,1
345,2018,6,2018-10-13,Duke,@,Georgia Tech,W (28-14),17,27,63.0,206,3,33,98,3.0,1,60,304,5.1,9,10,0,19,3,15,2,1,3
346,2018,7,2018-10-20,Duke,,Virginia,L (14-28),23,42,54.8,262,2,27,58,2.1,0,69,320,4.6,13,5,1,19,6,67,0,2,2
347,2018,8,2018-10-27,Duke,@,Pittsburgh,L (45-54),27,43,62.8,396,4,34,223,6.6,2,77,619,8.0,19,8,1,28,4,36,1,0,1
348,2018,9,2018-11-03,Duke,@,Miami (FL),W (20-12),19,37,51.4,144,1,30,146,4.9,1,67,290,4.3,6,5,2,13,3,25,0,1,1
349,2018,10,2018-11-10,Duke,,North Carolina,W (42-35),31,54,57.4,361,3,35,268,7.7,3,89,629,7.1,15,10,4,29,6,40,2,1,3
350,2018,11,2018-11-17,Duke,@,Clemson,L (6-35),24,44,54.5,158,0,35,104,3.0,0,79,262,3.3,5,10,2,17,6,52,0,0,0
351,2018,12,2018-11-24,Duke,,Wake Forest,L (7-59),17,36,47.2,145,1,34,106,3.1,0,70,251,3.6,9,6,1,16,3,25,3,1,4
352,2018,,12 Games,Duke,,,,246,432,56.9,2759,26,441,1952,4.4,16,873,4711,5.4,122,106,17,245,50,422,10,7,17
353,2018,1,2018-08-25,Duquesne,@,Massachusetts,L (15-63),16,30,53.3,123,1,36,130,3.6,1,66,253,3.8,6,5,2,13,3,22,1,3,4
354,2018,2,2018-09-22,Duquesne,@,Hawaii,L (21-42),14,26,53.8,142,3,27,24,0.9,0,53,166,3.1,7,1,3,11,8,83,0,1,1
355,2018,,2 Games,Duquesne,,,,30,56,53.6,265,4,63,154,2.4,1,119,419,3.5,13,6,5,24,11,105,1,4,5
356,2018,1,2018-09-02,East Carolina,,North Carolina A&T,L (23-28),38,66,57.6,314,2,29,68,2.3,0,95,382,4.0,16,6,6,28,5,45,1,2,3
357,2018,2,2018-09-08,East Carolina,,North Carolina,W (41-19),19,33,57.6,290,1,49,220,4.5,4,82,510,6.2,15,9,2,26,4,40,0,0,0
358,2018,3,2018-09-22,East Carolina,@,South Florida,L (13-20),22,50,44.0,256,0,46,156,3.4,1,96,412,4.3,11,10,3,24,2,10,0,1,1
359,2018,4,2018-09-29,East Carolina,,Old Dominion,W (37-35),25,45,55.6,313,3,38,179,4.7,2,83,492,5.9,17,6,2,25,8,86,0,2,2
360,2018,5,2018-10-06,East Carolina,@,Temple,L (6-49),18,39,46.2,120,0,28,76,2.7,0,67,196,2.9,4,5,3,12,2,25,0,0,0
361,2018,6,2018-10-13,East Carolina,,Houston,L (20-42),38,63,60.3,374,1,31,41,1.3,1,94,415,4.4,20,4,3,27,8,69,1,3,4
362,2018,7,2018-10-20,East Carolina,,Central Florida,L (10-37),29,56,51.8,406,1,38,90,2.4,0,94,496,5.3,18,9,2,29,8,60,4,1,5
363,2018,8,2018-11-03,East Carolina,,Memphis,L (41-59),34,62,54.8,449,3,29,107,3.7,2,91,556,6.1,18,8,3,29,4,45,1,0,1
364,2018,9,2018-11-10,East Carolina,@,Tulane,L (18-24),21,68,30.9,360,2,26,90,3.5,0,94,450,4.8,13,6,4,23,7,69,0,1,1
365,2018,10,2018-11-17,East Carolina,,Connecticut,W (55-21),22,33,66.7,242,4,54,415,7.7,3,87,657,7.6,9,23,2,34,5,48,0,0,0
366,2018,11,2018-11-23,East Carolina,@,Cincinnati,L (6-56),10,28,35.7,220,1,33,83,2.5,0,61,303,5.0,7,3,2,12,3,30,2,3,5
367,2018,,11 Games,East Carolina,,,,276,543,50.8,3344,18,401,1525,3.8,13,944,4869,5.2,148,89,32,269,56,527,9,13,22
368,2018,1,2018-09-08,East Tennessee State,@,Tennessee,L (3-59),12,29,41.4,69,0,29,125,4.3,0,58,194,3.3,4,5,0,9,6,39,1,2,3
369,2018,1,2018-08-31,Eastern Michigan,,Monmouth,W (51-17),22,27,81.5,302,5,39,171,4.4,2,66,473,7.2,15,9,3,27,7,65,0,0,0
370,2018,2,2018-09-08,Eastern Michigan,@,Purdue,W (20-19),22,34,64.7,347,1,31,69,2.2,1,65,416,6.4,13,3,3,19,10,71,0,1,1
371,2018,3,2018-09-15,Eastern Michigan,@,Buffalo,L (28-35),25,38,65.8,348,2,43,142,3.3,2,81,490,6.0,12,8,2,22,11,98,1,0,1
372,2018,4,2018-09-22,Eastern Michigan,@,San Diego State,L (20-23),17,27,63.0,236,1,39,119,3.1,1,66,355,5.4,7,6,1,14,6,45,1,1,2
373,2018,5,2018-09-29,Eastern Michigan,,Northern Illinois,L (23-26),17,41,41.5,180,1,33,62,1.9,1,74,242,3.3,9,5,2,16,11,85,1,0,1
374,2018,6,2018-10-06,Eastern Michigan,@,Western Michigan,L (24-27),18,31,58.1,206,2,48,178,3.7,1,79,384,4.9,11,10,2,23,4,31,1,0,1
375,2018,7,2018-10-13,Eastern Michigan,,Toledo,W (28-26),17,23,73.9,183,0,38,229,6.0,4,61,412,6.8,8,10,0,18,11,138,0,0,0
376,2018,8,2018-10-20,Eastern Michigan,@,Ball State,W (42-20),22,28,78.6,257,3,49,163,3.3,3,77,420,5.5,11,10,2,23,5,65,1,0,1
377,2018,9,2018-10-27,Eastern Michigan,,Army,L (22-37),19,29,65.5,201,2,11,34,3.1,1,40,235,5.9,7,1,2,10,8,75,1,0,1
378,2018,10,2018-11-03,Eastern Michigan,,Central Michigan,W (17-7),21,33,63.6,212,1,43,137,3.2,1,76,349,4.6,10,7,1,18,8,81,2,1,3
379,2018,11,2018-11-10,Eastern Michigan,,Akron,W (27-7),16,24,66.7,132,0,50,261,5.2,2,74,393,5.3,7,12,1,20,7,65,1,0,1
380,2018,12,2018-11-23,Eastern Michigan,@,Kent State,W (28-20),13,26,50.0,139,0,44,237,5.4,4,70,376,5.4,5,8,1,14,3,45,1,1,2
